,content,category,label
375,Former #lka female Parliamentarian launches her #election campaign w/a focus on verbal sexual abuse she experienced.Hope d campaign also focus on giving a msg2public on hw2reverse verbal sexual abuse targeting #women without merely becoming a political tool2attract sympathy votes,NON_D_VIOLENCE_DIRECTED,1
376,"some of us are too ^scared^ to take a no from our wives ! sexual needs k irf gird chakar lgayi ja rahe hain rape is a cruel, ruthless act. u wont do that to ur wife, would you? mjhe rounds arhe hain. -insecurities 101",DV_OPINION_DENIER,5
377,"There were countless cases reported everyday in Pakistan regarding sexual harassment, rape, incest and domestic violence. No one accused but if one Woman/Girl stands for her Right; we all start calling her Prostitute/ Anti Islam etc. #InternationalWomensDay #AuratMarch pic.twitter.com/scxdoZowt9 – at البيت الكويتي للمأكولات الكويتية",DV_OPINION_ADVOCATE,0
378,“SELF DEFENCE TRAINING” for ending sexual violence is an easy escape which further makes women responsible for crime prevention while claiming to ‘empower’ them. #womenempowerment,NON_D_VIOLENCE_DIRECTED,1
379,"Please sir... Where is the proof of sexual assault???? If prove guilty of rape or sexual assault check up... I don't fear rigorous imprisonment for life and death sentence... Only need for cutting doubt sinner or dishonest... But unchange my final decision sir minimum Rs20,000crs",NON_D_VIOLENCE_DIRECTED,1
380,Let’s break some myths related to Child Sexual Abuse #FridaySeries #MythBusterFridays #FridayMotivation pic.twitter.com/IwUkCPDScR,NON_D_VIOLENCE_DIRECTED,1
381,"I am a women now, and spend my childhood and juvenile in Pakistan sir. I belong to middle class. Lived studied in different cities of pakistan. I may wrong please start asking random girls of middle class. From any region. Percentage will reach to 100, Sexual abuse is common.",NON_D_VIOLENCE_DIRECTED,1
382,New post by me on @opiniojuris about the decision not to include allegations of sexual violence against men in the #Myanmar case before the #ICJ. I discuss how #Rohingya men were sexually assaulted &amp; why it matters to intl law: http://opiniojuris.org/2020/03/04/concerns-about-the-non-inclusion-of-sexual-violence-against-men-and-boys-in-the-gambia-v-myanmar/,NON_D_VIOLENCE_DIRECTED,1
383,Uhm sexual harassment is under your grave offenses tapos hindi sila ma-eexpel???? Hinihintay n'yo pa ba ang physical sexual harassment???? Ano pinagkaiba nun sa verbal sexual harassment???? Hindi ba naisip yung emotional trauma nun sa biktima????,NON_D_VIOLENCE_DIRECTED,1
384,"Mard aworat ka Muhafiz hoty hay . Ya to phir be professors hay , Bannu university ma to office assistant be sexual abuse ma malos hay . One of the professors raped a student right in his office, and she didn’t dare to register a complain for fear of being killed by her own family pic.twitter.com/OH76VrO3S7",DV_STORY,4
385,Very good move to control spread of child sexual abuse.,NON_D_VIOLENCE_DIRECTED,1
386,"In The Name Of The Woman March, Women Spreading Sexual Misconduct Are Not Even Equal To The Dust Of Their Women's Shoes ... #AuratMarch2020 pic.twitter.com/TJVCdZKXa5",NON_D_VIOLENCE_DIRECTED,1
387,"""It is hard to imagine that, unlike other types of sexual and gender-based violence, harassment is a relatively new concept, both as a legal category and in the public imagination..."" An extremely important piece by @shmyla https://www.dawn.com/news/amp/1538537?__twitter_impression=true",NON_D_VIOLENCE_DIRECTED,1
388,"please sir.... Where is the proof of rape or sexual violence or coronaviras or assault or military or china??full body check up for rape or sexual violence or coronaviras. But unchange my final decision sir... Minimum Rs20,000crores from Rafale credit completed.. Awaiting for pay",NON_D_VIOLENCE_DIRECTED,1
389,Increasing child sexual abuse prevailing in Pakistan. What basically is Child Abuse. what steps we should take to overcome. #childsexualabuse #childabuse #abusechild pic.twitter.com/8aSYWFGcnF,NON_D_VIOLENCE_DIRECTED,1
390,"The slogan ""Mera Jisam Meri Marzi"" seems a woman needs sexual freedom That cannot be justified in every manner. If we take it in a perception ""Mard bachy paida krne k liye aurat pr apni marzi musallat nhi kr sakta"" then I totally agree with it and a woman mustn't be forced for it",NON_D_VIOLENCE_DIRECTED,1
391,#Maharashtra #Health economic survey #Crime against #women has increased #Rape #Kidnapping #Molestation and sexual harassment on rise @ChitraKWagh @AdvYashomatiINC https://twitter.com/mayankbhagwat/status/1235510950637133824 pic.twitter.com/euTeT5WDJd,NON_D_VIOLENCE_DIRECTED,1
392,bai for real akong crush for four damn years nagmeet mi gabie. kaila nami as online friends pero casual2 ra ang treatment no sexual intentions jud. . . . . . . . . . . . and did I mention sa iyang place diay ko natulog? the rest is history. pic.twitter.com/jZAD4gJxNm,NO_VIOLENCE,2
393,"Posting here a video @TheQuint did on survivors of sexual violence. Watch this in conjunction with this news. Also, the two people I know who have resurfaced there is no remorse, no self analysis only anger at their lives being disrupted. https://m.youtube.com/watch?v=SUPwl1GqgJM&amp;feature=youtu.be",NON_D_VIOLENCE_DIRECTED,1
394,5) No to marital rape 6) No to female genital mutilation 7) No to sexual harassment and victim blaming No to gender-based workplace discrimination 9) No to body shaming 10) No to physical assault 11) And YES to all religious rights so NO woman feels insecure,DV_OPINION_ADVOCATE,0
395,What happened at #Solis2020 in Islamabad depicts our national values &amp; violence deep rooted ultimately causing a lot of social problem of Pakistan including Sexual Harassment. My Vlog #Mahira #AuratMarch #KhalilurRehman https://youtu.be/dJvkn6kdx8o,NON_D_VIOLENCE_DIRECTED,1
396,No child should be touched in an inappropriate manner by an adult unless the child understands fully the implications of such an act. This would amount to sexual abuse and could psychologically stigmatize and damage the children for an entire lifetime.,NON_D_VIOLENCE_DIRECTED,1
397,Good morning.Woke up to yet another accused being normalised here! Remember Mr.Anirban Blah?this is the interview we did with the survivor - https://youtu.be/ZQs7_fBKjcg I am disgusted .Clearly the ones who attended this thought Chinese food is more important that sexual harassment pic.twitter.com/352hJHKpMF,NON_D_VIOLENCE_DIRECTED,1
398,"Tell the believing men to lower their gaze (from looking at forbidden things), and protect their private parts (from illegal sexual acts, etc.). That is purer for them. Verily, Allâh is All-Aware of what they do"" ( Surah An Noor, ayah 30). Men are admonished first!",NON_D_VIOLENCE_DIRECTED,1
399,"people always told me to socialise more, dun be a dick at home, CHANGE! how can? I raised by ghosts at home, I was bullied a lot and now am scared of STRAIGHT MEN, and sexual harassed made me scared of any physical contact My face ain’t cool, it just my heart, FROZEN",DV_STORY,4
400,"Since when did ‘Mera Jism, Meri Marzi’ only inferred to ‘Vulgarity or Naked bodies’? Irrespective of the slogan’s origin, Here it actually implicates a resistance to rape,sexual harassments,tortures, child marriages,physical and verbal abuses which may either be domestic orsocial",NON_D_VIOLENCE_DIRECTED,1
401,"I support #AuratMarch2020 to get rid of daily life harassment, sexual abuse of children/girls &amp; for the legal rights of women. To maintain respect &amp; dignity of women but do not support obscenity in this name. @marvisirmed @ShahNafisa @SyedaShehlaRaza @sherryrehman @UmarCheema1",NON_D_VIOLENCE_DIRECTED,1
402,"Skin color, gender, religion and sexual orientation, You should not have any power in society let alone be on tv and be a fucking influence to a society thats uneducated and misinformed.",NO_VIOLENCE,2
403,"Tonight, #TheChiefs discuss efforts to curb sexual violence on boys and child abuse in general in the country. Catch the conversation tonight at 8:30 p.m. on #CignalTV 8 and 250. #WeAreOneNews pic.twitter.com/2IdWKn2BWR",NON_D_VIOLENCE_DIRECTED,1
404,"Here, it isn’t about tweeting or banning Khalil-Ur-Rehman Qamar or the anchor, but a lesson to everyone to not heap profanities and put an end to sexual abuse and indecent conversations.",NON_D_VIOLENCE_DIRECTED,1
405,This “میرا جسم میری مرزی” has been portrayed as if WOMEN want to roam around the streets naked. IT IS NOT ABOUT THAT!! It’s about consent. It’s about rape. Marital rape. Harassment Sexual assault. Acid throwing. Etc.,DV_OPINION_ADVOCATE,0
406,Big fan of what @YourQuoteApp has achieved in a market where the only product that works in the name of UGC content is sleezy and sexual. Even bigger fan of how @harshsnehanshu has pulled of the company from a near death situation! More power to you my friend :),NO_VIOLENCE,2
407,"Just because here a woman is abused, we shouldn’t forget that many times, even men have been the victim of sexual predators and strict action must be taken by media houses against such ‘successful people’ who abuse or think, its fine to shush a person on a sensitive topic.",NON_D_VIOLENCE_DIRECTED,1
408,"I stan Ian Veneracion. Parents of this generation, please be like him. Such a loving dad regardless of sexual orientation. Meron kasi na gusto babae ang anak gusto lalaki. Sya deadma. Di din dinikta ang dapat na kasarian ng anak nya. Salute. https://twitter.com/ABSCBNNews/status/1235145060829650945",NO_VIOLENCE,2
409,UNICEF: One out of every 4 girls in Nigeria suffers sexual violence. #NewsBits,NON_D_VIOLENCE_DIRECTED,1
410,"There are so many sexual predators roaming in organizations. Our Journalism Industry is a pioneer of such predators. And, such predators target those who don’t have the support or backbone of their parents. Not to forget, a woman is another woman’s worst enemy.",NON_D_VIOLENCE_DIRECTED,1
411,"I support #AuratMarch2020 to get rid of daily life harassment, sexual abuse of children/girls &amp; for the legal rights of women. To maintain respect &amp; dignity of women but do not support obscenity in this name. @marvisirmed @ShahNafisa @SyedaShehlaRaza @sherryrehman @UmarCheema1 – at Islamabad Stock Exchange",NON_D_VIOLENCE_DIRECTED,1
412,"We can phrase it in better words; mera jism meri marzi clearly means what it sounds.. while we must come together to fight rape,sexual harassment, physical abuse and all that what you have mentioned but using slogans like this will only divide us.",NON_D_VIOLENCE_DIRECTED,1
413,"#AuratAzadiMarch is against rapists, sexual harassment, child marriages, human trafficking and domestic violence. It’s not against men who have sense of humanity but it against those who love slavery. #AuratAzadiMarch2020",DV_OPINION_ADVOCATE,0
414,"Supreme Court of India 2019 Highlights - Allowed CJ Gogoi to sexually molest, harass employee - Allowed CJ to harass, humiliate her family - Allowed CJ to influence own sexual harassment case - Exonerated Gogoi, then quietly, without explanation reinstated survivor Contd...",NON_D_VIOLENCE_DIRECTED,1
415,"The fault lies within the educational system, which keeps ingrained in it those who have been previously accused of sexual misconduct at their workplace—such as Bajpai—thereby giving off the impression that he is fit to teach young minds. My piece in today’s @mid_day pic.twitter.com/sG16KrJMMd",NON_D_VIOLENCE_DIRECTED,1
416,"“Online child sexual exploitation and abuse is a global crime that demands a global response,” @SociallyBlog @arnikatweets @GenderCrusader @SheoranSprint @DrAshishDas @Chauhan23Vishal @Rayyan_yunus @thevikaslohchab https://www.washingtonpost.com/technology/2020/03/03/section-230-justice-department-congress/#click=https://t.co/FvCj2npC9y",NON_D_VIOLENCE_DIRECTED,1
417,"God, I was doing research for my repressed memory essay and I ended up reading this very descriptive diary of a psychologist who treated men who has suffered child sexual abuse and helped them uncover repressed memories and I am so fucking traumatized right now i",NON_D_VIOLENCE_DIRECTED,1
