Country name,Country Code,Region,Year of Survey,Survey Type,Subsample,Total population, Agriculture (aged 15-64), Industry (aged 15-64), Services (aged 15-64), Female in non-agricultural employment (aged 15-64),Youth in non-agricultural employment (aged 15-64), Mining (aged 15-64), Manufacturing (aged 15-64), Public utilities (aged 15-64), Construction (aged 15-64), Commerce (aged 15-64),Transport & Communication (aged 15-64),Financial and Business Services (aged 15-64),Public Administration (aged 15-64), Other services (aged 15-64), Senior Officials (aged 15-64), Professionals (aged 15-64), Technicians (aged 15-64), Clerks (aged 15-64), Service and Market Sales (aged 15-64), Skilled Agriculture (aged 15-64), Craft Workers (aged 15-64), Machine Operators (aged 15-64), Elementary Occupations (aged 15-64), Armed Forces
Mexico,MEX,Latin America and Caribbean,2012,enigh,Rural,27214761,0.47,0.2,0.33,0.65,0.55,0.01,0.11,0.0,0.08,0.18,0.01,0.01,0.07,0.05,0.01,0.05,0.01,0.09,0.05,0.29,0.09,0.05,0.34,0.0
Mexico,MEX,Latin America and Caribbean,2012,enigh,Total,117449649,0.14,0.24,0.62,0.91,0.86,0.0,0.15,0.01,0.08,0.3,0.04,0.07,0.16,0.05,0.04,0.15,0.06,0.14,0.08,0.09,0.11,0.08,0.25,0.0
Mexico,MEX,Latin America and Caribbean,2012,enigh,Urban,90234888,0.05,0.25,0.69,0.97,0.95,0.0,0.17,0.01,0.08,0.33,0.05,0.08,0.18,0.05,0.04,0.17,0.07,0.16,0.09,0.03,0.11,0.1,0.22,0.0
Mexico,MEX,Latin America and Caribbean,2012,enigh,Young worker,21779801,0.14,0.25,0.61,0.94,0.86,0.0,0.16,0.0,0.08,0.35,0.03,0.07,0.11,0.04,0.01,0.11,0.07,0.17,0.09,0.05,0.07,0.07,0.35,0.0
Moldova,MDA,Europe and Central Asia,2012,hbs,Female,1822776,0.46,0.09,0.45,0.54,0.51,0.0,0.08,0.01,0.01,0.15,0.02,0.03,0.04,0.2,0.05,0.11,0.08,0.03,0.15,0.03,0.04,0.01,0.49,0.0
Moldova,MDA,Europe and Central Asia,2012,hbs,Higher education,3353695,0.46,0.14,0.39,0.54,0.51,0.0,0.07,0.01,0.06,0.14,0.05,0.03,0.04,0.14,0.05,0.09,0.06,0.02,0.11,0.03,0.09,0.06,0.49,0.0
Moldova,MDA,Europe and Central Asia,2007,hbs,Lower education,900342,0.88,0.04,0.09,0.03,0.24,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.35,0.02,0.0,0.63,0.0
Moldova,MDA,Europe and Central Asia,2012,hbs,Male,1530919,0.46,0.2,0.33,,0.52,0.0,0.07,0.02,0.11,0.12,0.08,0.03,0.04,0.07,0.05,0.06,0.03,0.0,0.07,0.03,0.14,0.12,0.49,0.0
Moldova,MDA,Europe and Central Asia,2012,hbs,Old worker,1804263,0.46,0.14,0.4,0.54,,0.0,0.07,0.01,0.05,0.13,0.05,0.03,0.04,0.15,0.06,0.09,0.06,0.02,0.11,0.03,0.09,0.06,0.49,0.0
Moldova,MDA,Europe and Central Asia,2012,hbs,Rural,1928973,0.69,0.09,0.22,0.32,0.27,0.0,0.04,0.0,0.04,0.05,0.03,0.0,0.02,0.11,0.02,0.03,0.04,0.01,0.06,0.05,0.06,0.04,0.68,0.0
Moldova,MDA,Europe and Central Asia,2012,hbs,Total,3353695,0.46,0.14,0.39,0.54,0.51,0.0,0.07,0.01,0.06,0.14,0.05,0.03,0.04,0.14,0.05,0.09,0.06,0.02,0.11,0.03,0.09,0.06,0.49,0.0
Moldova,MDA,Europe and Central Asia,2012,hbs,Urban,1424722,0.12,0.22,0.66,0.86,0.92,0.0,0.12,0.02,0.07,0.26,0.08,0.07,0.06,0.19,0.1,0.17,0.09,0.03,0.19,0.0,0.13,0.08,0.21,0.0
Moldova,MDA,Europe and Central Asia,2012,hbs,Young worker,498395,0.49,0.15,0.37,0.51,0.51,0.0,0.07,0.0,0.07,0.19,0.03,0.04,0.03,0.09,0.03,0.07,0.05,0.02,0.14,0.01,0.11,0.03,0.54,0.0
Mongolia,MNG,East Asia and Pacific,2014,lfs,Female,1400446,0.02,0.18,0.8,0.98,0.99,0.02,0.1,0.02,0.04,0.32,0.05,0.06,0.07,0.29,0.05,0.23,0.03,0.05,0.25,0.25,0.07,0.01,0.06,0.0
Mongolia,MNG,East Asia and Pacific,2014,lfs,Higher education,2552869,0.03,0.28,0.7,0.98,0.98,0.05,0.1,0.03,0.1,0.25,0.11,0.06,0.08,0.2,0.06,0.18,0.03,0.03,0.19,0.22,0.11,0.1,0.07,0.01
Mongolia,MNG,East Asia and Pacific,2014,lfs,Lower education,185555,0.23,0.35,0.42,0.74,0.64,0.05,0.12,0.04,0.14,0.22,0.05,0.01,0.02,0.11,0.01,0.0,0.0,0.0,0.02,0.86,0.03,0.01,0.07,0.0
Mongolia,MNG,East Asia and Pacific,2014,lfs,Male,1337978,0.04,0.37,0.59,,0.96,0.08,0.1,0.04,0.15,0.18,0.16,0.06,0.09,0.11,0.07,0.11,0.02,0.01,0.11,0.28,0.14,0.16,0.08,0.01
Mongolia,MNG,East Asia and Pacific,2014,lfs,Old worker,1396491,0.03,0.27,0.7,0.98,,0.05,0.1,0.03,0.09,0.25,0.11,0.06,0.08,0.2,0.06,0.17,0.03,0.03,0.18,0.26,0.1,0.09,0.07,0.0
Mongolia,MNG,East Asia and Pacific,2014,lfs,Rural,986859,0.09,0.19,0.72,0.94,0.89,0.05,0.08,0.02,0.03,0.22,0.08,0.04,0.1,0.27,0.03,0.08,0.01,0.01,0.09,0.62,0.05,0.04,0.05,0.0
Mongolia,MNG,East Asia and Pacific,2014,lfs,Total,2738424,0.03,0.28,0.69,0.98,0.97,0.05,0.1,0.03,0.1,0.25,0.11,0.06,0.08,0.19,0.06,0.17,0.03,0.03,0.18,0.27,0.1,0.09,0.07,0.01
Mongolia,MNG,East Asia and Pacific,2014,lfs,Urban,1751566,0.01,0.3,0.68,0.99,0.99,0.05,0.11,0.03,0.12,0.26,0.11,0.06,0.07,0.17,0.08,0.22,0.04,0.04,0.24,0.03,0.14,0.12,0.08,0.01
Mongolia,MNG,East Asia and Pacific,2014,lfs,Young worker,426691,0.03,0.37,0.6,0.99,0.97,0.06,0.12,0.02,0.18,0.22,0.1,0.07,0.07,0.14,0.02,0.16,0.03,0.03,0.15,0.36,0.12,0.05,0.06,0.01
Montenegro,MNE,Europe and Central Asia,2010,hies,Higher education,565807,,,,,,,,,,,,,,,0.0,0.17,0.18,0.34,0.0,0.09,0.17,0.0,0.04,0.0
Montenegro,MNE,Europe and Central Asia,2008,hbs,Lower education,266727,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Europe and Central Asia,2010,hies,Male,274598,,,,,,,,,,,,,,,0.0,0.16,0.17,0.24,0.0,0.1,0.28,0.0,0.06,0.0
Montenegro,MNE,Europe and Central Asia,2010,hies,Old worker,292333,,,,,,,,,,,,,,,0.0,0.18,0.18,0.33,0.0,0.09,0.18,0.0,0.04,0.0
Montenegro,MNE,Europe and Central Asia,2010,hies,Rural,199926,,,,,,,,,,,,,,,0.0,0.12,0.07,0.28,0.0,0.28,0.19,0.0,0.06,0.0
Montenegro,MNE,Europe and Central Asia,2010,hies,Total,565807,,,,,,,,,,,,,,,0.0,0.17,0.18,0.34,0.0,0.09,0.17,0.0,0.04,0.0
Montenegro,MNE,Europe and Central Asia,2010,hies,Urban,365881,,,,,,,,,,,,,,,0.0,0.2,0.23,0.37,0.0,0.01,0.17,0.0,0.03,0.0
Montenegro,MNE,Europe and Central Asia,2010,hies,Young worker,85961,,,,,,,,,,,,,,,0.0,0.11,0.18,0.5,0.0,0.04,0.12,0.0,0.05,0.0
Morocco,MAR,Middle East and North Africa,2009,ensle,Female,16254644,,,,,,,,,,,,,,,0.02,0.07,0.08,0.01,0.1,0.11,0.5,0.0,0.1,0.0
Morocco,MAR,Middle East and North Africa,2009,ensle,Higher education,31513659,,,,,,,,,,,,,,,0.02,0.05,0.09,0.07,0.13,0.17,0.26,0.04,0.16,0.01
Morocco,MAR,Middle East and North Africa,1998,ennvm,Lower education,19234377,0.51,0.22,0.27,0.34,0.4,0.01,0.14,0.0,0.07,0.14,0.03,0.0,0.09,0.0,0.0,0.0,0.03,0.08,0.25,0.19,0.27,0.03,0.14,0.0
Morocco,MAR,Middle East and North Africa,2009,ensle,Male,15259015,,,,,,,,,,,,,,,0.02,0.04,0.1,0.1,0.14,0.2,0.17,0.05,0.18,0.01
Morocco,MAR,Middle East and North Africa,2009,ensle,Old worker,14478356,,,,,,,,,,,,,,,0.02,0.06,0.1,0.08,0.15,0.17,0.21,0.04,0.15,0.01
Morocco,MAR,Middle East and North Africa,2009,ensle,Rural,13457126,,,,,,,,,,,,,,,0.0,0.01,0.02,0.04,0.24,0.08,0.49,0.02,0.09,0.0
Morocco,MAR,Middle East and North Africa,2009,ensle,Total,31513659,,,,,,,,,,,,,,,0.02,0.05,0.09,0.07,0.13,0.17,0.26,0.04,0.16,0.01
Morocco,MAR,Middle East and North Africa,2009,ensle,Urban,18056533,,,,,,,,,,,,,,,0.04,0.09,0.16,0.11,0.01,0.26,0.03,0.05,0.22,0.02
Morocco,MAR,Middle East and North Africa,2009,ensle,Young worker,5989320,,,,,,,,,,,,,,,0.0,0.01,0.06,0.04,0.02,0.18,0.49,0.01,0.21,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Female,10801633,0.81,0.02,0.16,0.19,0.16,0.0,0.02,0.0,0.0,0.09,0.0,0.0,0.01,0.06,0.0,0.01,0.01,0.01,0.09,0.01,0.0,0.02,0.83,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Higher education,5117275,0.31,0.08,0.61,0.63,0.54,0.01,0.06,0.0,0.0,0.18,0.03,0.0,0.07,0.33,0.02,0.11,0.06,0.04,0.16,0.03,0.0,0.17,0.36,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Lower education,15616026,0.8,0.04,0.15,0.13,0.16,0.01,0.04,0.0,0.0,0.08,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.07,0.79,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Male,9931667,0.6,0.08,0.33,,0.37,0.01,0.06,0.0,0.0,0.11,0.02,0.0,0.03,0.17,0.01,0.03,0.02,0.01,0.09,0.07,0.0,0.16,0.57,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Old worker,7664708,0.7,0.05,0.25,0.2,,0.01,0.04,0.0,0.0,0.1,0.01,0.0,0.02,0.12,0.0,0.03,0.02,0.01,0.09,0.04,0.0,0.09,0.69,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Rural,13889924,0.87,0.03,0.09,0.06,0.12,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.04,0.04,0.0,0.05,0.83,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Total,20733300,0.71,0.05,0.24,0.19,0.26,0.01,0.04,0.0,0.0,0.1,0.01,0.0,0.02,0.11,0.0,0.02,0.02,0.01,0.09,0.04,0.0,0.09,0.71,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Urban,6843376,0.3,0.09,0.61,0.57,0.71,0.01,0.08,0.0,0.0,0.24,0.03,0.0,0.05,0.29,0.01,0.05,0.04,0.02,0.22,0.03,0.0,0.19,0.38,0.0
Mozambique,MOZ,Sub-Saharan Africa,2014,iof,Young worker,4414507,0.74,0.05,0.21,0.16,0.26,0.0,0.04,0.0,0.0,0.09,0.01,0.0,0.0,0.11,0.0,0.01,0.01,0.0,0.09,0.03,0.0,0.08,0.74,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Female,21438471,0.5,0.08,0.42,0.5,0.42,0.01,0.07,0.0,0.01,0.24,0.01,0.01,0.14,0.03,0.04,0.03,0.03,0.03,0.21,0.38,0.06,0.0,0.21,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Higher education,20070946,0.38,0.13,0.49,0.69,0.5,0.02,0.06,0.01,0.04,0.23,0.05,0.01,0.16,0.03,0.06,0.04,0.06,0.04,0.21,0.31,0.08,0.03,0.16,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Lower education,21155557,0.69,0.08,0.23,0.35,0.3,0.01,0.04,0.0,0.03,0.13,0.02,0.0,0.07,0.01,0.02,0.0,0.01,0.0,0.11,0.52,0.06,0.01,0.26,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Male,19788032,0.57,0.13,0.31,,0.4,0.02,0.04,0.01,0.05,0.13,0.06,0.0,0.09,0.02,0.04,0.02,0.03,0.02,0.12,0.45,0.08,0.03,0.22,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Old worker,20114280,0.52,0.1,0.38,0.53,,0.01,0.05,0.0,0.04,0.19,0.04,0.01,0.12,0.02,0.05,0.03,0.04,0.02,0.16,0.41,0.07,0.02,0.19,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Rural,30481537,0.68,0.08,0.24,0.36,0.32,0.01,0.04,0.0,0.03,0.11,0.02,0.0,0.08,0.02,0.03,0.01,0.02,0.01,0.1,0.53,0.05,0.01,0.23,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Total,41226503,0.54,0.11,0.36,0.5,0.41,0.02,0.05,0.0,0.04,0.18,0.04,0.01,0.11,0.02,0.04,0.02,0.03,0.02,0.16,0.42,0.07,0.02,0.21,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Urban,10744967,0.08,0.18,0.74,0.95,0.92,0.02,0.09,0.01,0.06,0.39,0.09,0.02,0.21,0.04,0.09,0.05,0.07,0.06,0.33,0.06,0.12,0.05,0.16,0.0
Myanmar,MMR,East Asia and Pacific,2010,ihlca,Young worker,8138745,0.59,0.12,0.29,0.42,0.41,0.02,0.06,0.01,0.03,0.13,0.03,0.0,0.11,0.02,0.02,0.01,0.02,0.02,0.13,0.43,0.07,0.02,0.27,0.0
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Female,1105972,0.08,0.1,0.82,0.92,0.94,0.01,0.06,0.01,0.02,0.12,0.12,0.05,0.24,0.28,0.06,0.14,0.08,0.16,0.16,0.02,0.03,0.01,0.31,0.02
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Higher education,1248849,0.09,0.22,0.69,0.94,0.91,0.03,0.07,0.02,0.09,0.11,0.13,0.05,0.21,0.21,0.07,0.13,0.08,0.12,0.13,0.02,0.11,0.05,0.25,0.04
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Lower education,848508,0.32,0.23,0.44,0.8,0.57,0.02,0.05,0.01,0.15,0.05,0.08,0.0,0.06,0.25,0.01,0.01,0.01,0.02,0.08,0.08,0.15,0.04,0.58,0.02
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Male,991385,0.18,0.32,0.5,,0.78,0.04,0.08,0.03,0.17,0.08,0.11,0.03,0.12,0.16,0.05,0.08,0.06,0.05,0.08,0.05,0.18,0.08,0.33,0.04
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Old worker,797374,0.14,0.22,0.65,0.91,,0.03,0.07,0.02,0.1,0.09,0.11,0.04,0.2,0.21,0.06,0.11,0.07,0.09,0.11,0.03,0.11,0.05,0.32,0.04
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Rural,1116960,0.36,0.12,0.52,0.83,0.59,0.01,0.03,0.01,0.07,0.06,0.08,0.01,0.16,0.2,0.03,0.11,0.03,0.05,0.11,0.08,0.08,0.02,0.49,0.01
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Total,2097357,0.14,0.22,0.64,0.92,0.85,0.03,0.07,0.02,0.11,0.1,0.11,0.04,0.18,0.22,0.06,0.1,0.07,0.1,0.12,0.03,0.12,0.05,0.32,0.03
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Urban,978152,0.05,0.26,0.69,0.95,0.97,0.03,0.08,0.02,0.12,0.11,0.13,0.05,0.18,0.22,0.07,0.1,0.08,0.12,0.12,0.01,0.13,0.06,0.25,0.04
Namibia,NAM,Sub-Saharan Africa,2015,nhies,Young worker,410113,0.15,0.24,0.61,0.94,0.85,0.01,0.07,0.02,0.14,0.14,0.13,0.04,0.07,0.22,0.04,0.05,0.05,0.13,0.16,0.04,0.14,0.03,0.35,0.01
Nepal,NPL,South Asia,2010,lss,Female,15145547,0.43,0.21,0.36,0.57,0.66,0.0,0.14,0.02,0.05,0.03,0.01,0.04,0.02,0.25,0.01,0.01,0.02,0.01,0.06,0.78,0.03,0.0,0.08,0.0
Nepal,NPL,South Asia,2010,lss,Higher education,7564530,0.03,0.25,0.73,0.95,0.93,0.01,0.14,0.03,0.07,0.1,0.08,0.09,0.07,0.39,0.04,0.06,0.06,0.05,0.13,0.54,0.06,0.02,0.04,0.0
Nepal,NPL,South Asia,2010,lss,Lower education,20644087,0.37,0.41,0.22,0.38,0.7,0.01,0.17,0.02,0.21,0.04,0.08,0.01,0.02,0.07,0.01,0.0,0.0,0.0,0.05,0.75,0.06,0.01,0.11,0.0
Nepal,NPL,South Asia,2010,lss,Male,13063070,0.12,0.41,0.46,,0.91,0.01,0.17,0.03,0.21,0.08,0.12,0.04,0.05,0.17,0.03,0.03,0.03,0.03,0.09,0.58,0.09,0.03,0.1,0.0
Nepal,NPL,South Asia,2010,lss,Old worker,10939607,0.25,0.34,0.41,0.54,,0.01,0.15,0.03,0.15,0.05,0.07,0.04,0.05,0.2,0.02,0.02,0.02,0.02,0.07,0.68,0.06,0.02,0.09,0.0
Nepal,NPL,South Asia,2010,lss,Rural,22843748,0.34,0.34,0.32,0.37,0.72,0.01,0.13,0.02,0.18,0.03,0.07,0.02,0.02,0.17,0.01,0.01,0.01,0.01,0.05,0.77,0.04,0.01,0.08,0.0
Nepal,NPL,South Asia,2010,lss,Total,28208617,0.23,0.34,0.43,0.57,0.81,0.01,0.16,0.02,0.15,0.06,0.08,0.04,0.04,0.2,0.02,0.02,0.02,0.02,0.07,0.69,0.06,0.02,0.09,0.0
Nepal,NPL,South Asia,2010,lss,Urban,5364869,0.05,0.34,0.61,0.91,0.96,0.01,0.21,0.03,0.1,0.11,0.09,0.08,0.08,0.26,0.06,0.06,0.05,0.06,0.2,0.3,0.13,0.03,0.11,0.0
Nepal,NPL,South Asia,2010,lss,Young worker,5245497,0.19,0.34,0.47,0.66,0.81,0.01,0.19,0.01,0.14,0.09,0.12,0.05,0.02,0.19,0.01,0.01,0.02,0.02,0.07,0.73,0.06,0.02,0.07,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Female,3200214,0.09,0.14,0.77,0.91,0.9,0.0,0.13,0.0,0.0,0.38,0.01,0.03,0.03,0.31,0.02,0.07,0.1,0.04,0.33,0.03,0.07,0.03,0.3,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Higher education,3233073,0.14,0.2,0.66,0.96,0.74,0.01,0.14,0.01,0.05,0.3,0.05,0.05,0.05,0.2,0.03,0.1,0.12,0.05,0.2,0.04,0.12,0.08,0.26,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Lower education,3034949,0.49,0.16,0.35,0.81,0.34,0.01,0.1,0.0,0.05,0.19,0.03,0.01,0.01,0.11,0.01,0.0,0.01,0.01,0.14,0.19,0.1,0.05,0.49,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Male,3040620,0.44,0.21,0.36,,0.46,0.01,0.11,0.01,0.08,0.17,0.05,0.04,0.03,0.07,0.02,0.04,0.05,0.02,0.08,0.16,0.14,0.08,0.4,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Old worker,2650705,0.27,0.18,0.55,0.91,,0.01,0.11,0.01,0.05,0.26,0.04,0.04,0.04,0.17,0.02,0.07,0.07,0.03,0.18,0.13,0.12,0.06,0.32,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Rural,2628354,0.66,0.1,0.24,0.71,0.28,0.01,0.06,0.0,0.03,0.12,0.01,0.01,0.0,0.09,0.01,0.01,0.03,0.01,0.09,0.24,0.08,0.03,0.51,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Total,6268022,0.3,0.18,0.52,0.91,0.6,0.01,0.12,0.01,0.05,0.25,0.04,0.03,0.03,0.16,0.02,0.05,0.07,0.03,0.17,0.11,0.11,0.06,0.36,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Urban,3639668,0.07,0.23,0.7,0.98,0.9,0.01,0.15,0.01,0.06,0.34,0.05,0.05,0.05,0.21,0.02,0.08,0.1,0.04,0.23,0.03,0.14,0.08,0.27,0.0
Nicaragua,NIC,Latin America and Caribbean,2014,emnv,Young worker,1315138,0.4,0.19,0.4,0.9,0.6,0.01,0.14,0.0,0.05,0.22,0.03,0.02,0.01,0.12,0.01,0.02,0.05,0.03,0.16,0.04,0.11,0.06,0.51,0.0
Niger,NER,Sub-Saharan Africa,2014,ecvma,Female,9153577,0.8,0.07,0.12,0.2,0.14,0.0,0.07,0.0,0.0,0.07,0.0,0.03,0.02,0.01,0.0,0.0,0.01,0.0,0.06,0.8,0.0,0.0,0.12,0.0
Niger,NER,Sub-Saharan Africa,2014,ecvma,Higher education,9114080,0.74,0.06,0.2,0.34,0.15,0.0,0.05,0.0,0.01,0.09,0.01,0.02,0.05,0.03,0.01,0.0,0.03,0.02,0.1,0.74,0.0,0.0,0.1,0.0
Niger,NER,Sub-Saharan Africa,2014,ecvma,Lower education,9120732,0.85,0.05,0.1,0.15,0.13,0.0,0.05,0.0,0.0,0.06,0.01,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.06,0.85,0.0,0.0,0.09,0.0
Niger,NER,Sub-Saharan Africa,2014,ecvma,Male,9081235,0.82,0.04,0.15,,0.13,0.0,0.02,0.0,0.01,0.07,0.02,0.01,0.02,0.03,0.0,0.0,0.01,0.01,0.08,0.82,0.0,0.0,0.07,0.0
Niger,NER,Sub-Saharan Africa,2014,ecvma,Old worker,5550922,0.79,0.06,0.15,0.21,,0.0,0.05,0.0,0.0,0.07,0.01,0.02,0.03,0.02,0.0,0.0,0.01,0.01,0.08,0.79,0.0,0.0,0.1,0.0
Niger,NER,Sub-Saharan Africa,2014,ecvma,Rural,15279132,0.91,0.03,0.06,0.12,0.07,0.0,0.03,0.0,0.0,0.03,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.91,0.0,0.0,0.06,0.0
Niger,NER,Sub-Saharan Africa,2014,ecvma,Total,18234813,0.81,0.05,0.14,0.2,0.14,0.0,0.05,0.0,0.0,0.07,0.01,0.02,0.02,0.02,0.0,0.0,0.01,0.01,0.07,0.81,0.0,0.0,0.1,0.0
Niger,NER,Sub-Saharan Africa,2014,ecvma,Urban,2955681,0.22,0.17,0.61,0.83,0.6,0.01,0.13,0.0,0.03,0.28,0.06,0.06,0.12,0.08,0.01,0.01,0.06,0.04,0.32,0.22,0.0,0.0,0.32,0.01
Niger,NER,Sub-Saharan Africa,2014,ecvma,Young worker,2198359,0.86,0.04,0.1,0.14,0.14,0.0,0.03,0.0,0.0,0.06,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.05,0.87,0.0,0.0,0.07,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Female,73648378,0.34,0.09,0.56,0.66,0.54,0.0,0.07,0.0,0.01,0.34,0.06,0.0,0.09,0.08,0.12,0.07,0.01,0.02,0.29,0.32,0.1,0.01,0.06,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Higher education,36931301,0.24,0.12,0.64,0.79,0.5,0.01,0.07,0.01,0.04,0.26,0.08,0.02,0.18,0.1,0.11,0.16,0.04,0.03,0.23,0.23,0.1,0.05,0.04,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Lower education,112492879,0.5,0.1,0.4,0.58,0.4,0.0,0.07,0.0,0.02,0.23,0.07,0.0,0.03,0.07,0.08,0.02,0.01,0.01,0.2,0.48,0.1,0.03,0.07,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Male,75775802,0.45,0.11,0.43,,0.35,0.01,0.06,0.01,0.04,0.15,0.1,0.01,0.1,0.08,0.08,0.08,0.03,0.02,0.14,0.43,0.1,0.07,0.06,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Old worker,58452210,0.37,0.11,0.53,0.68,,0.0,0.07,0.0,0.03,0.25,0.08,0.01,0.1,0.08,0.1,0.09,0.03,0.02,0.22,0.35,0.1,0.04,0.06,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Rural,95171010,0.58,0.08,0.34,0.5,0.33,0.0,0.06,0.0,0.02,0.15,0.06,0.0,0.06,0.06,0.07,0.04,0.01,0.01,0.14,0.55,0.08,0.02,0.07,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Total,149424179,0.4,0.1,0.5,0.66,0.44,0.0,0.07,0.0,0.03,0.24,0.08,0.01,0.09,0.08,0.1,0.08,0.02,0.02,0.21,0.38,0.1,0.04,0.06,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Urban,54253170,0.14,0.13,0.73,0.87,0.73,0.0,0.08,0.01,0.04,0.36,0.1,0.01,0.14,0.11,0.13,0.12,0.04,0.03,0.31,0.14,0.12,0.06,0.05,0.0
Nigeria,NGA,Sub-Saharan Africa,2009,hnlss,Young worker,27736925,0.56,0.09,0.35,0.54,0.44,0.0,0.07,0.0,0.01,0.16,0.06,0.0,0.04,0.09,0.08,0.03,0.01,0.01,0.17,0.53,0.08,0.02,0.06,0.0
North Macedonia,MKD,Europe and Central Asia,2006,hbs,Higher education,1118133,,,,,,,,,,,,,,,0.05,0.13,0.13,0.12,0.16,0.09,0.15,0.12,0.05,0.0
North Macedonia,MKD,Europe and Central Asia,2006,hbs,Lower education,923808,,,,,,,,,,,,,,,0.01,0.01,0.0,0.0,0.09,0.43,0.2,0.1,0.16,0.0
North Macedonia,MKD,Europe and Central Asia,2006,hbs,Male,1023739,,,,,,,,,,,,,,,0.05,0.08,0.08,0.05,0.14,0.17,0.21,0.12,0.09,0.0
North Macedonia,MKD,Europe and Central Asia,2006,hbs,Old worker,1099086,,,,,,,,,,,,,,,0.04,0.1,0.09,0.09,0.13,0.19,0.16,0.12,0.08,0.0
North Macedonia,MKD,Europe and Central Asia,2006,hbs,Rural,758191,,,,,,,,,,,,,,,0.02,0.04,0.04,0.02,0.08,0.42,0.18,0.11,0.08,0.0
North Macedonia,MKD,Europe and Central Asia,2006,hbs,Total,2041941,,,,,,,,,,,,,,,0.04,0.09,0.09,0.08,0.14,0.19,0.16,0.12,0.08,0.0
North Macedonia,MKD,Europe and Central Asia,2006,hbs,Urban,1283750,,,,,,,,,,,,,,,0.05,0.12,0.12,0.12,0.17,0.06,0.15,0.12,0.09,0.0
North Macedonia,MKD,Europe and Central Asia,2006,hbs,Young worker,326979,,,,,,,,,,,,,,,0.02,0.02,0.08,0.02,0.19,0.26,0.21,0.07,0.13,0.0
Pakistan,PAK,South Asia,2015,pslm,Female,82926073,0.64,0.13,0.24,0.36,0.42,0.0,0.12,0.0,0.0,0.01,0.0,0.01,0.0,0.21,0.01,0.09,0.01,0.0,0.04,0.46,0.17,0.0,0.22,0.0
Pakistan,PAK,South Asia,2015,pslm,Higher education,64898667,0.15,0.22,0.63,0.88,0.78,0.0,0.14,0.02,0.06,0.21,0.04,0.07,0.07,0.23,0.08,0.19,0.07,0.06,0.2,0.13,0.11,0.06,0.1,0.01
