,index,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,title
2752,177597,905847368,20200213,202002,2020,2020.1178,COP,POLICE,,,,,,COP,,,EDU,SCHOOL,,,,,,EDU,,,1,42, Make a visit,42,4,1,1.9,10,1,10,-9.29368029739777,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200213233000,https://www.hindustantimes.com/india-news/kolkata-man-stabs-wife-with-screwdriver-throws-acid-on-her-outside-son-s-school-cops/story-TYRskiqgpcwY2Qa8DVrF5H.html,kolkata man stabs wife with screwdriver throws acid on her outside son s school cops
2753,180670,905851049,20200213,202002,2020,2020.1178,dal,DALIT,,,dal,,,,,,,,,,,,,,,,1,128, Veto ,128,12,3,-5.0,5,1,5,-6.3348416289592695,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200213234500,https://www.redressonline.com/2015/06/dalit-women-and-village-justice-in-rural-india/,dalit women and village justice in rural india
2754,13892,905875072,20200214,202002,2020,2020.1205,,,,,,,,,,,YEM,YEMEN,YEM,,,,,,,,0,190," Use conventional military force, not specified below",190,19,4,-10.0,6,1,6,-2.57352941176471,0,,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,20200214013000,https://www.newindianexpress.com/cities/bengaluru/2020/feb/14/bengaluru-hospital-turns-saviour-for-yemeni-war-victims-2103102.html,bengaluru hospital turns saviour for yemeni war victims 2103102
2755,15787,905868872,20200214,202002,2020,2020.1205,,,,,,,,,,,COP,POLICEMEN,,,,,,COP,,,0,182," Physically assault, not specified below",182,18,4,-9.5,10,1,10,-10.4575163398693,0,,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200214010000,https://indianexpress.com/article/cities/kolkata/custodial-death-eyewitness-files-complaint-against-victims-kin-6267180/,custodial death eyewitness files complaint against victims kin 6267180
2756,18935,905872832,20200214,202002,2020,2020.1205,COP,POLICE,,,,,,COP,,,BUS,TRADER,,,,,,BUS,,,1,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,5,1,5,-4.56431535269709,4,"Vadodara, Gujarat, India",IN,IN09,70124,22.3,73.2,-2114049,4,"Vadodara, Gujarat, India",IN,IN09,70124,22.3,73.2,-2114049,4,"Vadodara, Gujarat, India",IN,IN09,70124.0,22.3,73.2,-2114049,20200214011500,https://timesofindia.indiatimes.com/city/vadodara/man-harasses-wife-for-not-giving-birth-to-male-child/articleshow/74125411.cms,man harasses wife for not giving birth to male child
2757,24847,905882978,20200214,202002,2020,2020.1205,,,,,,,,,,,IND,AHMEDABAD,IND,,,,,,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,2,1,2,-7.67590618336887,0,,,,,,,,4,"Ahmedabad, Gujarat, India",IN,IN09,17644,23.0333,72.6167,-2088270,4,"Ahmedabad, Gujarat, India",IN,IN09,17644.0,23.0333,72.6167,-2088270,20200214021500,https://www.aninews.in/news/national/politics/hardik-patel-missing-since-last-20-days-alleges-patidar-leaders-wife-kinjal-patel20200214061131/,hardik patel missing since last 20 days alleges patidar leaders wife kinjal patel20200214061131
2758,25388,905883519,20200214,202002,2020,2020.1205,GOV,CHIEF MINISTER,,,,,,GOV,,,,,,,,,,,,,1,20," Appeal, not specified below",20,2,1,3.0,4,1,4,3.60824742268041,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,0,,,,,,,,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941.0,26.85,80.9167,-2102835,20200214021500,https://www.indiawest.com/entertainment/bollywood/richa-chadha-more-stories-about-women-leadership-must-be-told/article_9c54d09c-4ec1-11ea-961d-8b1d9441f6e3.html,richa chadha more stories about women leadership must be told
2759,26573,905885178,20200214,202002,2020,2020.1205,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,841," Return, release person(s)",84,8,2,7.0,10,1,10,-11.5384615384615,0,,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200214023000,https://indianexpress.com/article/cities/kolkata/kolkata-man-stabs-wife-with-screwdriver-suspecting-affair-throws-acid-on-her-6267300/,kolkata man stabs wife with screwdriver suspecting affair throws acid on her 6267300
2760,27058,905885663,20200214,202002,2020,2020.1205,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,114, Complain officially ,114,11,3,-2.0,5,1,5,-6.13207547169811,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200214023000,https://timesofindia.indiatimes.com/city/coimbatore/hm-arrested-for-sexual-assault/articleshow/74125448.cms,hm arrested for sexual assault
2761,31361,905891755,20200214,202002,2020,2020.1205,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,20," Appeal, not specified below",20,2,1,3.0,10,1,10,5.4945054945055,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200214030000,https://yourstory.com:443/herstory/2020/02/businesses-ideas-women-under-5000,businesses ideas women under 5000
2762,32904,905893298,20200214,202002,2020,2020.1205,,,,,,,,,,,IND,AHMEDABAD,IND,,,,,,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,1,1,1,-7.67590618336887,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200214031500,https://www.business-standard.com/article/news-ani/hardik-patel-missing-since-last-20-days-alleges-patidar-leader-s-wife-kinjal-patel-120021400109_1.html,hardik patel missing since last 20 days alleges patidar leader s wife kinjal patel 120021400109 1
2763,34244,905895079,20200207,202002,2020,2020.1014,GOV,GOVERNMENT,,,,,,GOV,,,JUD,SUPREME COURT,,,,,,JUD,,,1,10," Make statement, not specified below",10,1,1,0.0,5,1,5,-4.6325878594249295,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851.0,32.7333,74.8667,-2098228,20200214033000,https://theprint.in/opinion/brahmastra/women-in-combat-roles-india-can-romanticise-it-but-heres-why-we-are-not-ready-yet/365104/,women in combat roles india can romanticise it but heres why we are not ready yet
2764,43238,905906732,20200214,202002,2020,2020.1205,INDGOV,NITISH KUMAR,IND,,,,,GOV,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,145," Protest violently, riot",145,14,3,-7.5,4,1,4,-1.6778523489932902,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200214044500,https://www.patnadaily.com/index.php/news/14649-women-of-congress-party-protest-against-rising-cost-of-cooking-gas.html,14649 women of congress party protest against rising cost of cooking gas
2765,43758,905907252,20190214,201902,2019,2019.1205,,,,,,,,,,,MIL,SECURITY PERSONNEL,,,,,,MIL,,,1,111, Criticize or denounce ,111,11,3,-2.0,7,1,7,-7.584269662921339,0,,,,,,,,4,"Balakot, North-West Frontier, Pakistan",PK,PK03,40350,34.8563,72.5701,9205744,4,"Pulwama, Jammu and Kashmir, India",IN,IN12,72814.0,33.8833,74.9167,-2108339,20200214050000,http://www.indiablooms.com/news-details/N/59205/india-will-never-forget-their-martyrdom-narendra-modi-tweets-to-pay-tributes-to-pulwama-attack-victims.html,india will never forget their martyrdom narendra modi tweets to pay tributes to pulwama attack victims
2766,46433,905911034,20200214,202002,2020,2020.1205,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,20," Appeal, not specified below",20,2,1,3.0,9,1,9,-8.13008130081301,0,,,,,,,,4,"Kalyan, Maharashtra, India",IN,IN16,17783,19.25,73.15,-2099261,4,"Kalyan, Maharashtra, India",IN,IN16,17783.0,19.25,73.15,-2099261,20200214053000,https://www.ndtv.com/pune-news/train-passenger-beaten-to-death-after-he-asked-for-seat-for-wife-police-2179974,train passenger beaten to death after he asked for seat for wife police 2179974
2767,52205,905919280,20200214,202002,2020,2020.1205,,,,,,,,,,,CRM,CONVICTS,,,,,,CRM,,,1,20," Appeal, not specified below",20,2,1,3.0,4,1,4,-7.37018425460637,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200214063000,https://www.indiatimes.com/news/india/how-repeated-delays-in-nirbhaya-gang-rape-case-is-making-her-parents-lose-faith-in-judiciary-506328.html,how repeated delays in nirbhaya gang rape case is making her parents lose faith in judiciary 506328
2768,59555,905930303,20200214,202002,2020,2020.1205,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,81," Ease administrative sanctions, not specified below",81,8,2,5.0,10,1,10,-13.8613861386139,0,,,,,,,,4,"Gargi, Jharkhand, India",IN,IN38,70148,24.3,85.7667,-2095964,4,"Gargi, Jharkhand, India",IN,IN38,70148.0,24.3,85.7667,-2095964,20200214074500,https://www.indiatvnews.com/news/india/gargi-college-mass-molestation-case-delhi-high-court-grants-bail-to-all-10-accused-588814,gargi college mass molestation case delhi high court grants bail to all 10 accused 588814
2769,60391,905931139,20200214,202002,2020,2020.1205,REB,SUICIDE BOMBER,,,,,,REB,,,MIL,SECURITY PERSONNEL,,,,,,MIL,,,1,1831, Carry out suicide bombing,183,18,4,-10.0,5,1,5,-8.208955223880599,4,"Pulwama, Jammu and Kashmir, India",IN,IN12,72814,33.8833,74.9167,-2108339,4,"Pulwama, Jammu and Kashmir, India",IN,IN12,72814,33.8833,74.9167,-2108339,4,"Pulwama, Jammu and Kashmir, India",IN,IN12,72814.0,33.8833,74.9167,-2108339,20200214074500,https://caravanmagazine.in/conflict/in-battles-between-paramilitary-insurgents-victims-from-same-marginalised-group,in battles between paramilitary insurgents victims from same marginalised group
2770,61971,905934234,20200207,202002,2020,2020.1014,IND,DELHI,IND,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,90," Investigate, not specified below",90,9,2,-2.0,2,1,2,-9.75,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200214081500,https://www.business-standard.com/article/pti-stories/hc-agrees-to-hear-on-feb-17-plea-for-cbi-probe-into-gargi-students-molestation-120021400559_1.html,hc agrees to hear on feb 17 plea for cbi probe into gargi students molestation 120021400559 1
2771,63042,905935305,20200214,202002,2020,2020.1205,REL,PILGRIM,,,,,,,,,CHR,DIOCESE,,,,CHR,,,,,1,51, Praise or endorse,51,5,1,3.4,4,1,4,3.00751879699248,4,"Berhampur, Orissa, India",IN,IN21,17811,19.3167,84.7833,-2092315,4,"Berhampur, Orissa, India",IN,IN21,17811,19.3167,84.7833,-2092315,4,"Berhampur, Orissa, India",IN,IN21,17811.0,19.3167,84.7833,-2092315,20200214081500,http://www.heraldmalaysia.com/news/feast-of-our-lady-of-lourdes-draws-200000-who-pray-for-coronavirus-victims/51844/1,feast of our lady of lourdes draws 200000 who pray for coronavirus victims
2772,63386,905936560,20200214,202002,2020,2020.1205,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,20," Appeal, not specified below",20,2,1,3.0,5,1,5,-5.3872053872053876,0,,,,,,,,4,"Bhuj, Gujarat, India",IN,IN09,17643,23.2667,69.6667,-2091701,4,"Bhuj, Gujarat, India",IN,IN09,17643.0,23.2667,69.6667,-2091701,20200214083000,https://www.indiatoday.in/india/story/bhuj-gujarat-68-women-forced-to-prove-not-on-period-1646421-2020-02-14,bhuj gujarat 68 women forced to prove not on period 1646421 2020 02 14
2773,65205,905939193,20200214,202002,2020,2020.1205,CVL,COMMUNITY,,,,,,CVL,,,INDGOV,GUJARAT,IND,,,,,GOV,,,1,112," Accuse, not specified below",112,11,3,-2.0,2,1,2,-4.2821158690176295,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Ahmedabad, Gujarat, India",IN,IN09,17644,23.0333,72.6167,-2088270,4,"Ahmedabad, Gujarat, India",IN,IN09,17644.0,23.0333,72.6167,-2088270,20200214084500,https://mumbaimirror.indiatimes.com/news/india/where-is-hardik-patel-his-wife-alleges-he-is-missing-for-20-days-twitter-tells-a-different-story/articleshow/74128170.cms,where is hardik patel his wife alleges he is missing for 20 days twitter tells a different story
2774,67214,905942977,20200214,202002,2020,2020.1205,,,,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,0,43, Host a visit,43,4,1,2.8,5,1,5,-9.23566878980891,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200214091500,https://www.timesnownews.com/health/article/menstruation-why-do-women-experience-pain-in-back-and-legs-during-their-periods/553481,menstruation why do women experience pain in back and legs during their periods
2775,67609,905943372,20200214,202002,2020,2020.1205,EDU,COLLEGE,,,,,,EDU,,,COP,POLICE,,,,,,COP,,,0,114, Complain officially ,114,11,3,-2.0,7,1,7,-4.41558441558441,4,"Bhuj, Gujarat, India",IN,IN09,17643,23.2667,69.6667,-2091701,4,"Bhuj, Gujarat, India",IN,IN09,17643,23.2667,69.6667,-2091701,4,"Bhuj, Gujarat, India",IN,IN09,17643.0,23.2667,69.6667,-2091701,20200214091500,https://www.idiva.com/news-opinion/womens-issues/bhuj-college-asks-women-to-remove-underwear-to-prove-not-menstruating/18006761,bhuj college asks women to remove underwear to prove not menstruating
2776,67695,905943458,20200214,202002,2020,2020.1205,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,84," Return, release, not specified below",84,8,2,7.0,10,1,10,-9.03954802259884,4,"Puducherry, Pondicherry, India",IN,IN22,70228,11.93,79.83,-2108165,0,,,,,,,,4,"Puducherry, Pondicherry, India",IN,IN22,70228.0,11.93,79.83,-2108165,20200214091500,https://www.timesnownews.com/mirror-now/crime/article/teenager-repeatedly-rapes-younger-sister-for-months-impregnates-her/553460,teenager repeatedly rapes younger sister for months impregnates her
2777,67850,905943613,20200214,202002,2020,2020.1205,IND,DELHI,IND,,,,,,,,EDUEDU,COLLEGE,,,,,,EDU,EDU,,1,90," Investigate, not specified below",90,9,2,-2.0,4,1,4,-9.33940774487474,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200214091500,https://www.firstpost.com/india/delhi-high-court-to-hear-plea-seeking-court-monitored-cbi-probe-into-molestation-of-gargi-college-students-during-cultural-festival-on-monday-8041321.html,delhi high court to hear plea seeking court monitored cbi probe into molestation of gargi college students during cultural festival on monday 8041321
2778,68676,905945337,20200214,202002,2020,2020.1205,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,20," Appeal, not specified below",20,2,1,3.0,6,1,6,-8.40336134453782,0,,,,,,,,4,"Solapur, Maharashtra, India",IN,IN16,17782,17.6833,75.9167,-2111168,4,"Solapur, Maharashtra, India",IN,IN16,17782.0,17.6833,75.9167,-2111168,20200214093000,https://www.tribuneindia.com/news/mumbai-man-beaten-to-death-on-train-after-he-requests-seat-for-wife-toddler-41607,mumbai man beaten to death on train after he requests seat for wife toddler 41607
2779,69280,905945941,20200214,202002,2020,2020.1205,GOV,GOVERNMENT,,,,,,GOV,,,CRM,CONVICTS,,,,,,CRM,,,0,190," Use conventional military force, not specified below",190,19,4,-10.0,2,1,2,-8.312342569269559,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200214093000,https://indianexpress.com/article/india/december-2012-gangrape-case-vinay-sharma-mercy-petition-supreme-court-6268051/,december 2012 gangrape case vinay sharma mercy petition supreme court 6268051
2780,69367,905946028,20200214,202002,2020,2020.1205,IND,DELHI,IND,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,90," Investigate, not specified below",90,9,2,-2.0,4,1,4,-7.763975155279501,4,"Gargi, Jharkhand, India",IN,IN38,70148,24.3,85.7667,-2095964,4,"Gargi, Jharkhand, India",IN,IN38,70148,24.3,85.7667,-2095964,4,"Gargi, Jharkhand, India",IN,IN38,70148.0,24.3,85.7667,-2095964,20200214093000,https://zeenews.india.com/india/gargi-molestation-delhi-high-court-to-hear-plea-seeking-cbi-probe-into-students-molestation-on-february-17-2264202.html,gargi molestation delhi high court to hear plea seeking cbi probe into students molestation on february 17 2264202
2781,70151,905947651,20200214,202002,2020,2020.1205,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,112," Accuse, not specified below",112,11,3,-2.0,10,1,10,-7.47782002534855,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200214094500,https://scroll.in/latest/953142/gargi-college-molestation-10-arrested-youths-granted-bail-hc-agrees-to-hear-plea-seeking-cbi-probe,gargi college molestation 10 arrested youths granted bail hc agrees to hear plea seeking cbi probe
2782,70505,905948005,20200214,202002,2020,2020.1205,CVL,COMMUNITY,,,,,,CVL,,,INDGOV,GUJARAT,IND,,,,,GOV,,,1,112," Accuse, not specified below",112,11,3,-2.0,1,1,1,-7.510729613733901,4,"Ahmedabad, Gujarat, India",IN,IN09,17644,23.0333,72.6167,-2088270,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Ahmedabad, Gujarat, India",IN,IN09,17644.0,23.0333,72.6167,-2088270,20200214094500,https://www.deccanchronicle.com/nation/in-other-news/140220/hardik-patels-wife-unable-to-bear-separation-from-missing-husband.html,hardik patels wife unable to bear separation from missing husband
2783,70531,905948031,20200214,202002,2020,2020.1205,EDU,COLLEGE,,,,,,EDU,,,,,,,,,,,,,1,84," Return, release, not specified below",84,8,2,7.0,5,1,5,-7.40740740740741,4,"Gargi, Jharkhand, India",IN,IN38,70148,24.3,85.7667,-2095964,0,,,,,,,,4,"Gargi, Jharkhand, India",IN,IN38,70148.0,24.3,85.7667,-2095964,20200214094500,https://zeenews.india.com/india/gargi-college-molestation-10-arrested-in-case-released-on-bail-2264250.html,gargi college molestation 10 arrested in case released on bail 2264250
2784,75724,905956089,20200214,202002,2020,2020.1205,JUDJUD,SUPREME COURT,,,,,,JUD,JUD,,CRM,GANG,,,,,,CRM,,,1,1821, Sexually assault,182,18,4,-9.0,3,2,3,-8.320906305993871,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200214103000,https://www.hindustantimes.com/india-news/sc-judge-banumathi-faints-during-2012-delhi-gang-rape-hearing-centre-s-appeal-on-execution-of-convicts-deferred/story-UvlafuF2iZl75w6Gu9RYtL.html,sc judge banumathi faints during 2012 delhi gang rape hearing centre s appeal on execution of convicts deferred
2785,77445,905958808,20200214,202002,2020,2020.1205,IND,DELHI,IND,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,120," Reject, not specified below",120,12,3,-4.0,2,1,2,-16.5,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917.0,26.3521,79.2158,10454667,20200214104500,https://www.financialexpress.com/india-news/delhi-gangrape-murder-case-supreme-court-dismisses-death-row-convicts-plea-challenging-rejection-of-mercy-petition/1868116/,delhi gangrape murder case supreme court dismisses death row convicts plea challenging rejection of mercy petition
2786,78784,905961092,20200214,202002,2020,2020.1205,GOV,KING,,,,,,GOV,,,,,,,,,,,,,0,51, Praise or endorse,51,5,1,3.4,8,1,8,1.10677083333333,4,"Padam, Jammu and Kashmir, India",IN,IN12,72788,33.4667,76.8833,-2106641,0,,,,,,,,4,"Padam, Jammu and Kashmir, India",IN,IN12,72788.0,33.4667,76.8833,-2106641,20200214110000,https://www.thenewsminute.com/article/kshetrayya-and-legacy-erasing-women-s-voices-erotic-poetry-118165,kshetrayya and legacy erasing women s voices erotic poetry 118165
2787,83437,905969880,20200214,202002,2020,2020.1205,GOV,SOLICITOR GENERAL,,,,,,GOV,,,JUD,LAWYER,,,,,,JUD,,,1,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,5,1,5,-11.715481171548099,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917.0,26.3521,79.2158,10454667,20200214114500,https://www.freepressjournal.in/india/nirbhaya-rape-case-sc-dismisses-vinay-sharmas-plea-challenging-rejection-of-mercy-petition-by-president,nirbhaya rape case sc dismisses vinay sharmas plea challenging rejection of mercy petition by president
2788,85713,905970717,20200207,202002,2020,2020.1014,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,1,84," Return, release, not specified below",84,8,2,7.0,3,1,3,4.93096646942801,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200214120000,https://www.koimoi.com/reviews/world-famous-lover-movie-review-vijay-deverakonda-still-arjun-reddy-universe-consequences-strong-voiced-women/,world famous lover movie review vijay deverakonda still arjun reddy universe consequences strong voiced women
